#x,y,arrival_port_calc,speed,remains_millis,count
237,31,DAMIETTA,12,89356000,5
224,31,ISKENDERUN,13,51576000,10
223,31,ISKENDERUN,13,52908000,5
223,31,ISKENDERUN,12,54166667,9
222,31,ISKENDERUN,12,56148000,5
203,31,HAIFA,10,118510000,12
202,31,HAIFA,10,120906667,27
201,31,HAIFA,10,123377143,7
189,31,PORT SAID,11,155370000,18
188,31,PORT SAID,11,157560000,9
188,31,PIRAEUS,15,66630000,2
188,31,PIRAEUS,14,66660000,1
187,31,PIRAEUS,15,64860000,2
166,31,AUGUSTA,10,139605000,4
165,31,AUGUSTA,11,136230000,2
165,31,AUGUSTA,10,136608000,5
164,31,AUGUSTA,11,135171429,7
154,31,VALENCIA,19,206730000,2
154,31,VALENCIA,18,207488571,7
153,31,VALENCIA,19,205650000,10
152,31,VALENCIA,19,203940000,9
151,31,VALENCIA,19,202225000,12
150,31,VALENCIA,19,201120000,6
134,31,ALEXANDRIA,8,275940000,1
129,31,MARSAXLOKK,18,19110000,4
128,31,MARSAXLOKK,18,17460000,5
127,31,MARSAXLOKK,19,16470000,4
122,31,GIBRALTAR,13,687084000,5
122,31,BARCELONA,12,559410000,2
121,31,GIBRALTAR,13,688555000,12
112,31,BARCELONA,12,187335000,4
237,30,ISKENDERUN,15,27540000,1
237,30,ISKENDERUN,14,27945000,16
237,30,ISKENDERUN,13,29316000,15
237,30,DAMIETTA,13,86536000,3
236,30,ISKENDERUN,14,29130000,2
236,30,DAMIETTA,13,85201000,16
215,30,ISKENDERUN,12,73620000,1
214,30,ISKENDERUN,12,76980000,1
210,30,ISKENDERUN,13,87720000,1
209,30,ISKENDERUN,13,88140000,1
209,30,ISKENDERUN,12,89492000,15
208,30,ISKENDERUN,12,91764706,17
207,30,ISKENDERUN,12,93510000,4
205,30,ISKENDERUN,13,104460000,1
205,30,HAIFA,10,111730000,12
204,30,HAIFA,10,114346154,26
203,30,HAIFA,10,116661818,11
195,30,ISKENDERUN,10,155914286,7
194,30,ISKENDERUN,10,158210000,18
193,30,ISKENDERUN,10,161190000,20
192,30,ISKENDERUN,10,162840000,1
192,30,ISKENDERUN,9,164766667,27
191,30,PORT SAID,10,149430000,2
191,30,ISKENDERUN,9,166620000,1
191,30,ISKENDERUN,8,166740000,1
191,30,ISKENDERUN,7,167655000,12
190,30,PORT SAID,11,152366667,9
190,30,PORT SAID,10,150534545,11
189,30,PORT SAID,11,153560000,3
189,30,PIRAEUS,15,68100000,1
189,30,PIRAEUS,14,69420000,7
170,30,AUGUSTA,10,152040000,1
169,30,AUGUSTA,10,150816923,13
168,30,ISKENDERUN,17,132020000,6
167,30,ISKENDERUN,17,133080000,1
166,30,ISKENDERUN,13,198480000,1
161,30,ISKENDERUN,13,211530000,2
161,30,ISKENDERUN,12,210870000,2
160,30,ISKENDERUN,13,212430000,2
159,30,ISKENDERUN,12,215388000,5
158,30,VALENCIA,18,214080000,15
158,30,ISKENDERUN,13,217800000,1
157,30,VALENCIA,19,212700000,2
157,30,VALENCIA,18,212329091,11
156,30,VALENCIA,19,210570000,8
156,30,VALENCIA,18,211380000,1
155,30,VALENCIA,19,209040000,9
154,30,VALENCIA,19,208140000,1
154,30,VALENCIA,18,208020000,1
137,30,ALEXANDRIA,12,532400000,3
136,30,ALEXANDRIA,12,533100000,1
122,30,GIBRALTAR,13,686460000,1
121,30,BARCELONA,12,557340000,2
116,30,GIBRALTAR,11,285600000,1
239,29,HAIFA,12,45492000,10
238,29,DAMIETTA,8,268200000,1
237,29,ISKENDERUN,13,31220000,6
236,29,ISKENDERUN,15,31140000,1
236,29,ISKENDERUN,14,30638824,17
236,29,ISKENDERUN,13,32655000,12
236,29,DAMIETTA,13,83060615,13
235,29,DAMIETTA,13,81841000,4
235,29,DAMIETTA,12,81236000,3
207,29,ISKENDERUN,12,94780000,3
207,29,HAIFA,10,104751429,7
206,29,HAIFA,10,107394286,21
205,29,ISKENDERUN,12,98880000,2
205,29,HAIFA,10,109890000,10
205,29,HAIFA,6,146700000,1
199,29,ISKENDERUN,12,113760000,2
198,29,ISKENDERUN,19,80400000,1
198,29,ISKENDERUN,18,80220000,2
197,29,ISKENDERUN,19,80640000,2
197,29,ISKENDERUN,18,81105000,4
196,29,ISKENDERUN,13,125840000,3
195,29,ISKENDERUN,13,127746000,10
194,29,ISKENDERUN,13,128970000,2
192,29,PORT SAID,10,145297500,8
191,29,PORT SAID,11,146850000,2
191,29,PORT SAID,10,147615000,20
191,29,ISKENDERUN,7,170110000,6
191,29,ISKENDERUN,6,171997500,8
190,29,PIRAEUS,14,72420000,2
173,29,ISKENDERUN,18,122994000,10
173,29,AUGUSTA,10,161782500,8
172,29,ISKENDERUN,18,124756364,11
172,29,AUGUSTA,11,158520000,6
172,29,AUGUSTA,10,160038750,16
171,29,ISKENDERUN,18,125880000,2
171,29,ISKENDERUN,17,126636000,10
171,29,ISKENDERUN,13,187098462,13
171,29,AUGUSTA,11,156876923,13
171,29,AUGUSTA,10,157980000,1
170,29,ISKENDERUN,17,127930000,6
170,29,ISKENDERUN,16,129100000,3
170,29,ISKENDERUN,13,189120000,2
170,29,AUGUSTA,11,153888000,5
170,29,AUGUSTA,10,153020000,6
169,29,ISKENDERUN,17,131040000,3
169,29,ISKENDERUN,16,130038000,10
169,29,ISKENDERUN,13,191781818,11
168,29,ISKENDERUN,13,193020000,1
166,29,ISKENDERUN,12,199300000,3
165,29,ISKENDERUN,12,200936000,15
164,29,ISKENDERUN,12,203471250,16
163,29,VALENCIA,19,222048000,5
163,29,ISKENDERUN,12,205868000,15
162,29,VALENCIA,19,220887273,11
162,29,ISKENDERUN,12,208270909,11
161,29,VALENCIA,19,219174545,11
161,29,ISKENDERUN,12,210060000,1
160,29,VALENCIA,19,217596000,10
160,29,VALENCIA,18,217260000,2
159,29,VALENCIA,19,216130000,6
159,29,VALENCIA,18,215420000,6
147,29,HAIFA,21,160980000,1
123,29,GIBRALTAR,12,682920000,1
239,28,HAIFA,12,43420000,3
239,28,HAIFA,11,43320000,1
237,28,DAMIETTA,8,265290000,2
236,28,ISKENDERUN,14,32295000,4
236,28,ISKENDERUN,13,35437500,8
236,28,ISKENDERUN,12,34464000,10
235,28,ISKENDERUN,15,33780000,8
235,28,ISKENDERUN,14,33410000,6
235,28,DAMIETTA,13,79336000,13
235,28,DAMIETTA,12,80572000,5
209,28,HAIFA,10,97830000,8
208,28,HAIFA,11,99240000,2
208,28,HAIFA,10,100828235,17
207,28,HAIFA,10,102825000,8
197,28,ISKENDERUN,19,82140000,1
197,28,ISKENDERUN,18,81780000,4
197,28,ISKENDERUN,12,120072000,5
196,28,ISKENDERUN,19,82380000,2
196,28,ISKENDERUN,18,83193333,9
196,28,ISKENDERUN,12,121605000,4
195,28,ISKENDERUN,18,84768000,10
195,28,ISKENDERUN,17,85260000,1
195,28,ISKENDERUN,12,125304000,5
194,28,ISKENDERUN,18,86388000,10
194,28,ISKENDERUN,17,87060000,1
194,28,ISKENDERUN,13,129780000,6
194,28,ISKENDERUN,12,127036364,11
193,28,PORT SAID,12,140100000,1
193,28,PORT SAID,11,141170000,12
193,28,ISKENDERUN,19,88980000,1
193,28,ISKENDERUN,18,88122000,10
193,28,ISKENDERUN,13,132180000,1
193,28,ISKENDERUN,12,129900000,8
192,28,PORT SAID,11,142945714,7
192,28,PORT SAID,10,143520000,10
192,28,ISKENDERUN,18,89994545,11
192,28,ISKENDERUN,12,132790000,6
191,28,ISKENDERUN,18,91697143,7
191,28,ISKENDERUN,13,138240000,1
191,28,ISKENDERUN,12,134570000,6
190,28,PIRAEUS,14,73650000,2
190,28,ISKENDERUN,13,138600000,1
190,28,ISKENDERUN,6,178800000,1
176,28,ISKENDERUN,18,117360000,1
176,28,AUGUSTA,10,172164000,5
175,28,AUGUSTA,10,169092000,5
174,28,ISKENDERUN,18,121522500,8
174,28,ISKENDERUN,13,179640000,1
174,28,AUGUSTA,10,166012941,17
173,28,ISKENDERUN,13,182220000,3
173,28,AUGUSTA,10,163255385,13
173,28,AUGUSTA,9,163920000,2
172,28,ISKENDERUN,13,183420000,1
170,28,ISKENDERUN,12,188948571,7
169,28,ISKENDERUN,13,191880000,3
169,28,ISKENDERUN,12,190630000,12
168,28,ISKENDERUN,13,193232000,15
167,28,VALENCIA,19,228810000,6
167,28,ISKENDERUN,13,195896000,15
166,28,VALENCIA,19,227492727,11
166,28,ISKENDERUN,13,197300000,3
166,28,ISKENDERUN,12,198193333,9
165,28,VALENCIA,19,225784615,13
164,28,VALENCIA,19,224160000,14
163,28,VALENCIA,19,222900000,7
150,28,PORT SAID,18,157260000,1
149,28,PORT SAID,18,158473333,9
148,28,PORT SAID,18,159330000,2
146,28,PORT SAID,11,243900000,1
236,27,ISKENDERUN,13,36330000,2
235,27,ISKENDERUN,14,35477143,14
235,27,ISKENDERUN,13,37968000,5
235,27,DAMIETTA,13,77956000,4
234,27,ISKENDERUN,14,36720000,5
234,27,DAMIETTA,13,77026000,4
234,27,DAMIETTA,12,76396000,11
211,27,HAIFA,10,91320000,1
210,27,HAIFA,10,94500000,12
210,27,HAIFA,6,117240000,1
209,27,HAIFA,10,96352500,8
194,27,PORT SAID,21,137715000,4
194,27,PORT SAID,20,138240000,2
194,27,PORT SAID,19,138560000,3
194,27,PORT SAID,18,138840000,1
193,27,PORT SAID,18,139080000,1
193,27,PORT SAID,17,139260000,1
193,27,PORT SAID,16,139440000,2
193,27,PORT SAID,15,139770000,2
193,27,PORT SAID,14,139980000,1
190,27,ISKENDERUN,18,93080000,6
190,27,ISKENDERUN,17,93900000,1
190,27,ISKENDERUN,12,137580000,1
189,27,ISKENDERUN,12,139530000,2
188,27,ISKENDERUN,12,143467500,8
187,27,ISKENDERUN,18,98340000,1
187,27,ISKENDERUN,13,146520000,2
187,27,ISKENDERUN,12,145908000,5
186,27,ISKENDERUN,18,101070000,2
186,27,ISKENDERUN,12,150180000,2
185,27,ISKENDERUN,18,102186000,10
185,27,ISKENDERUN,12,152542500,8
184,27,ISKENDERUN,18,103140000,1
184,27,ISKENDERUN,12,153570000,2
183,27,ISKENDERUN,12,156720000,6
182,27,ISKENDERUN,18,107250000,2
182,27,ISKENDERUN,12,159060000,1
181,27,ISKENDERUN,18,108660000,1
181,27,ISKENDERUN,13,161940000,1
181,27,ISKENDERUN,12,160620000,2
180,27,ISKENDERUN,12,163200000,1
178,27,ISKENDERUN,18,113880000,1
178,27,ISKENDERUN,12,169320000,1
178,27,AUGUSTA,11,178980000,2
178,27,AUGUSTA,10,178680000,1
177,27,AUGUSTA,11,174840000,1
177,27,AUGUSTA,10,175968000,5
176,27,ISKENDERUN,13,174600000,1
176,27,AUGUSTA,10,173940000,2
174,27,ISKENDERUN,13,179000000,3
173,27,ISKENDERUN,12,181285714,7
172,27,ISKENDERUN,12,183128000,15
171,27,VALENCIA,19,235548000,10
171,27,ISKENDERUN,13,186270000,8
171,27,ISKENDERUN,12,185273333,9
170,27,VALENCIA,19,234018000,10
170,27,ISKENDERUN,12,187632000,10
169,27,VALENCIA,19,232470000,10
168,27,VALENCIA,19,230766000,10
167,27,VALENCIA,19,229620000,4
161,27,HAIFA,21,134800000,6
160,27,HAIFA,21,136140000,10
159,27,HAIFA,21,137525000,12
158,27,HAIFA,21,139074545,11
157,27,HAIFA,21,140520000,9
156,27,HAIFA,21,142005000,4
149,27,PORT SAID,11,235980000,1
146,27,ALEXANDRIA,15,148830000,2
145,27,CEUTA,10,447360000,1
144,27,CEUTA,10,443040000,1
119,27,BARCELONA,12,547320000,1
238,26,HAIFA,12,36953333,9
236,26,DAMIETTA,8,253980000,1
235,26,ISKENDERUN,13,40087500,16
235,26,ISKENDERUN,12,41340000,1
234,26,ISKENDERUN,15,38374286,7
234,26,ISKENDERUN,14,38345000,12
234,26,ISKENDERUN,13,41460000,1
234,26,ISKENDERUN,12,41640000,2
234,26,DAMIETTA,12,74200000,15
233,26,DAMIETTA,12,72706000,6
212,26,HAIFA,11,87240000,1
212,26,HAIFA,10,87345000,4
211,26,HAIFA,10,89280000,5
195,26,PORT SAID,21,136920000,1
195,26,PORT SAID,20,136740000,1
195,26,PORT SAID,19,136530000,2
195,26,PORT SAID,18,136320000,1
195,26,PORT SAID,17,136140000,1
195,26,PORT SAID,14,135780000,1
194,26,PORT SAID,21,137180000,3
186,26,ISKENDERUN,10,200205000,4
185,26,ISKENDERUN,10,201900000,6
184,26,ISKENDERUN,18,103776000,5
184,26,ISKENDERUN,10,204852000,5
183,26,ISKENDERUN,18,105600000,3
183,26,ISKENDERUN,10,208850000,6
183,26,AUGUSTA,11,193500000,1
183,26,AUGUSTA,10,193815000,4
182,26,ISKENDERUN,10,211812000,5
182,26,AUGUSTA,11,189480000,1
182,26,AUGUSTA,10,191880000,1
181,26,ISKENDERUN,10,214200000,7
181,26,AUGUSTA,11,188700000,1
180,26,ISKENDERUN,10,217056000,5
179,26,ISKENDERUN,10,219804000,5
177,26,ISKENDERUN,12,171120000,1
176,26,ISKENDERUN,12,174030000,2
175,26,ISKENDERUN,12,175272000,5
174,26,VALENCIA,20,241320000,1
174,26,VALENCIA,19,240550000,6
173,26,VALENCIA,20,238800000,3
173,26,VALENCIA,19,238902857,7
172,26,VALENCIA,19,237286667,9
171,26,VALENCIA,19,236460000,1
165,26,HAIFA,21,128733333,9
164,26,HAIFA,21,130260000,12
163,26,HAIFA,21,131700000,12
162,26,HAIFA,21,133148571,7
161,26,HAIFA,21,134100000,3
154,26,ISKENDERUN,11,296310000,2
146,26,CEUTA,10,448620000,1
145,26,ALEXANDRIA,9,230940000,1
238,25,HAIFA,13,33840000,3
238,25,HAIFA,12,34882500,8
236,25,DAMIETTA,8,250460000,12
236,25,DAMIETTA,7,251460000,1
235,25,DAMIETTA,8,248366250,16
234,25,ISKENDERUN,14,39780000,4
234,25,ISKENDERUN,12,43304211,19
233,25,ISKENDERUN,15,41312727,11
233,25,ISKENDERUN,14,40290000,2
233,25,DAMIETTA,12,70790737,19
188,25,AUGUSTA,10,209415000,4
186,25,AUGUSTA,10,203880000,1
185,25,AUGUSTA,11,200880000,1
185,25,AUGUSTA,10,199851429,7
181,25,VALENCIA,19,251040000,1
180,25,VALENCIA,20,249880000,3
179,25,VALENCIA,20,248340000,1
179,25,ISKENDERUN,10,220420000,3
178,25,VALENCIA,20,247140000,1
178,25,ISKENDERUN,10,225180000,3
177,25,VALENCIA,20,245070000,2
177,25,ISKENDERUN,10,226652308,13
176,25,ISKENDERUN,10,229968000,5
176,25,ISKENDERUN,9,231340000,3
175,25,ISKENDERUN,10,232960000,6
174,25,ISKENDERUN,10,236689091,11
173,25,ISKENDERUN,10,239880000,8
173,25,HAIFA,21,117300000,1
172,25,ISKENDERUN,10,242410000,6
172,25,HAIFA,21,118206000,10
171,25,HAIFA,21,119727273,11
170,25,HAIFA,21,121020000,7
169,25,ISKENDERUN,10,252100000,3
169,25,HAIFA,21,122320000,3
168,25,ISKENDERUN,11,256440000,1
168,25,ISKENDERUN,10,254880000,3
168,25,HAIFA,21,123960000,3
167,25,HAIFA,21,125640000,2
149,25,ALEXANDRIA,13,500160000,2
148,25,ALEXANDRIA,13,500760000,1
111,25,BARCELONA,12,202320000,5
238,24,HAIFA,13,32270769,13
238,24,HAIFA,12,32715000,4
235,24,DAMIETTA,8,245454545,22
234,24,ISKENDERUN,12,45406667,9
234,24,DAMIETTA,8,242798182,11
233,24,ISKENDERUN,15,42720000,3
233,24,ISKENDERUN,14,42952500,8
233,24,ISKENDERUN,12,46890000,10
233,24,DAMIETTA,12,68996000,3
232,24,ISKENDERUN,14,44250000,6
232,24,DAMIETTA,12,67579333,18
221,24,ISKENDERUN,9,810823636,11
220,24,ISKENDERUN,9,812280000,2
193,24,AUGUSTA,10,224580000,6
192,24,AUGUSTA,10,222739091,22
191,24,AUGUSTA,10,219613043,23
191,24,AUGUSTA,9,218700000,1
190,24,AUGUSTA,10,216281250,16
190,24,AUGUSTA,9,216060000,9
189,24,AUGUSTA,10,213006316,19
188,24,AUGUSTA,10,211140000,1
185,24,VALENCIA,19,257660000,3
184,24,VALENCIA,19,257340000,1
183,24,VALENCIA,19,254420000,3
182,24,VALENCIA,19,253940000,3
181,24,VALENCIA,19,251740000,6
177,24,HAIFA,21,111300000,1
177,24,HAIFA,20,111000000,2
176,24,HAIFA,21,112192500,8
175,24,HAIFA,21,113840000,6
174,24,HAIFA,21,115207500,8
173,24,HAIFA,21,116580000,7
172,24,ISKENDERUN,10,243630000,6
171,24,ISKENDERUN,10,244488000,5
171,24,ISKENDERUN,9,244560000,1
170,24,ISKENDERUN,10,250140000,1
169,24,ISKENDERUN,10,250860000,1
159,24,PORT SAID,11,208020000,1
153,24,ALEXANDRIA,12,488795294,17
152,24,ALEXANDRIA,12,490380000,5
238,23,HAIFA,13,30555000,4
237,23,HAIFA,13,29040000,3
237,23,HAIFA,12,29040000,2
234,23,DAMIETTA,8,239841600,25
234,23,DAMIETTA,7,238020000,1
233,23,ISKENDERUN,13,50160000,4
233,23,ISKENDERUN,12,48764000,15
233,23,DAMIETTA,8,237240000,1
233,23,DAMIETTA,7,237420000,4
232,23,ISKENDERUN,15,46106667,9
232,23,ISKENDERUN,14,45480000,5
232,23,DAMIETTA,12,65188857,14
231,23,ISKENDERUN,15,47280000,2
231,23,DAMIETTA,12,63766000,4
222,23,ISKENDERUN,9,805993846,26
221,23,ISKENDERUN,9,808900000,12
197,23,AUGUSTA,10,237540000,5
196,23,AUGUSTA,10,235496667,18
195,23,AUGUSTA,10,232145455,22
194,23,AUGUSTA,10,228891429,21
193,23,AUGUSTA,10,226042500,16
191,23,VALENCIA,19,267240000,1
190,23,VALENCIA,19,266460000,11
187,23,VALENCIA,19,261797143,7
182,23,HAIFA,21,103350000,2
181,23,HAIFA,21,104160000,1
181,23,HAIFA,20,104940000,2
166,23,PORT SAID,16,124440000,1
156,23,CEUTA,11,480060000,1
156,23,ALEXANDRIA,13,481290000,2
155,23,CEUTA,11,478800000,1
155,23,ALEXANDRIA,13,482934000,10
155,23,ALEXANDRIA,12,483915000,4
154,23,ALEXANDRIA,13,485040000,1
154,23,ALEXANDRIA,12,485965714,14
153,23,ALEXANDRIA,12,487500000,3
237,22,HAIFA,13,27300000,14
237,22,HAIFA,12,27300000,1
233,22,ISKENDERUN,13,50835000,4
233,22,DAMIETTA,8,234567500,24
233,22,DAMIETTA,7,234294000,10
232,22,ISKENDERUN,13,52140000,13
231,22,ISKENDERUN,15,48492000,15
231,22,ISKENDERUN,14,49560000,2
231,22,DAMIETTA,12,62024421,19
224,22,ISKENDERUN,9,799100000,3
223,22,ISKENDERUN,10,799440000,1
223,22,ISKENDERUN,9,801604286,28
222,22,ISKENDERUN,9,803850000,2
221,22,HAIFA,10,58320000,6
220,22,HAIFA,10,60385714,21
219,22,HAIFA,10,63175714,14
201,22,AUGUSTA,9,252140000,3
198,22,AUGUSTA,10,241680000,3
197,22,AUGUSTA,9,239280000,2
193,22,VALENCIA,19,271140000,1
192,22,VALENCIA,19,269480000,3
191,22,VALENCIA,20,267690000,2
191,22,VALENCIA,19,268065000,4
190,22,HAIFA,21,91507500,8
189,22,HAIFA,21,92814000,10
188,22,HAIFA,21,94266000,10
187,22,HAIFA,21,95820000,11
186,22,HAIFA,21,97410000,10
185,22,HAIFA,21,98580000,3
168,22,PORT SAID,16,121344000,5
167,22,PORT SAID,16,122480000,3
166,22,PORT SAID,11,185760000,1
159,22,ALEXANDRIA,15,121020000,1
158,22,CEUTA,11,486120000,1
157,22,CEUTA,11,482520000,1
156,22,CEUTA,11,481200000,1
156,22,ALEXANDRIA,13,480660000,1
156,22,ALEXANDRIA,9,192720000,1
124,22,GIBRALTAR,12,318420000,1
237,21,HAIFA,13,25060000,6
233,21,DAMIETTA,8,231420000,2
233,21,DAMIETTA,7,231600000,1
232,21,ISKENDERUN,13,54318750,16
232,21,DAMIETTA,8,229855000,12
232,21,DAMIETTA,7,228877500,8
231,21,ISKENDERUN,15,50280000,4
231,21,ISKENDERUN,14,50660000,6
231,21,ISKENDERUN,13,55680000,1
231,21,DAMIETTA,12,59968000,5
230,21,ISKENDERUN,15,51300000,1
230,21,ISKENDERUN,14,51855000,4
230,21,DAMIETTA,13,57916000,6
230,21,DAMIETTA,12,58826909,11
225,21,ISKENDERUN,9,794317500,8
224,21,ISKENDERUN,10,797640000,1
224,21,ISKENDERUN,9,796715455,22
223,21,HAIFA,10,51700000,6
222,21,HAIFA,11,53856000,15
222,21,HAIFA,10,53674286,7
221,21,HAIFA,11,55590000,2
221,21,HAIFA,10,56736000,15
220,21,HAIFA,9,70440000,10
220,21,HAIFA,8,69000000,1
219,21,HAIFA,9,71940000,4
219,21,HAIFA,8,73234286,7
201,21,AUGUSTA,9,253350000,2
199,21,VALENCIA,19,280740000,6
198,21,VALENCIA,19,279630000,8
197,21,VALENCIA,19,278340000,4
190,21,HAIFA,21,90780000,2
173,21,PORT SAID,15,111720000,1
172,21,PORT SAID,16,112840000,6
171,21,PORT SAID,16,115560000,11
170,21,PORT SAID,16,116805000,4
161,21,ALEXANDRIA,13,468130000,6
160,21,CEUTA,11,493860000,1
160,21,ALEXANDRIA,13,469505455,11
160,21,ALEXANDRIA,12,470670000,6
159,21,ALEXANDRIA,12,472134545,11
237,20,HAIFA,13,22500000,4
232,20,DAMIETTA,7,226020000,1
231,20,ISKENDERUN,13,57015000,12
231,20,DAMIETTA,7,224250000,2
230,20,ISKENDERUN,14,53460000,18
230,20,DAMIETTA,13,56386000,12
229,20,DAMIETTA,13,54931000,4
226,20,ISKENDERUN,9,789552000,15
225,20,ISKENDERUN,9,792025263,19
225,20,HAIFA,10,45100000,3
224,20,HAIFA,10,47012727,22
223,20,HAIFA,10,50078824,17
222,20,HAIFA,9,62694000,10
221,20,HAIFA,9,65297500,24
220,20,HAIFA,9,68320000,6
201,20,HAIFA,17,72720000,1
199,20,HAIFA,16,76620000,1
197,20,HAIFA,17,79860000,1
196,20,PIRAEUS,14,95340000,1
175,20,PORT SAID,16,107040000,1
175,20,PORT SAID,15,107370000,4
174,20,PORT SAID,15,109054286,7
163,20,ALEXANDRIA,13,462570000,4
163,20,ALEXANDRIA,12,462015000,8
162,20,ALEXANDRIA,13,464572500,16
161,20,ALEXANDRIA,13,466965000,12
126,20,GIBRALTAR,12,324540000,1
237,19,HAIFA,13,21180000,1
236,19,HAIFA,13,19966667,9
236,19,HAIFA,10,20640000,1
231,19,ISKENDERUN,13,59340000,5
230,19,ISKENDERUN,14,55050000,4
230,19,ISKENDERUN,13,60630000,4
229,19,ISKENDERUN,14,56290000,12
229,19,DAMIETTA,13,53018105,19
227,19,ISKENDERUN,9,785268000,5
227,19,ISKENDERUN,8,784815000,4
226,19,ISKENDERUN,9,787181538,13
226,19,ISKENDERUN,8,788340000,1
226,19,HAIFA,10,40650000,14
225,19,HAIFA,10,43473333,18
223,19,HAIFA,9,58620000,3
222,19,HAIFA,9,60926667,9
209,19,VALENCIA,19,297945000,12
208,19,VALENCIA,19,296790000,4
196,19,PIRAEUS,14,98340000,1
178,19,PORT SAID,16,100200000,2
177,19,PORT SAID,16,103100000,3
172,19,MARSAXLOKK,18,88980000,1
170,19,MARSAXLOKK,18,86340000,1
166,19,ALEXANDRIA,13,455070000,2
165,19,ALEXANDRIA,13,456560000,18
164,19,ALEXANDRIA,13,459420000,21
164,19,ALEXANDRIA,12,458100000,1
163,19,ALEXANDRIA,13,460960000,3
163,19,ALEXANDRIA,12,461280000,1
236,18,HAIFA,13,17380000,3
230,18,ISKENDERUN,13,63060000,1
229,18,ISKENDERUN,14,58710000,2
229,18,DAMIETTA,13,51376000,6
228,18,HAIFA,10,34980000,1
228,18,DAMIETTA,13,50086000,14
227,18,ISKENDERUN,8,783060000,1
225,18,HAIFA,9,49897500,8
225,18,HAIFA,8,49155000,4
213,18,HAIFA,16,51030000,2
213,18,GEMLIK,11,212400000,1
212,18,VALENCIA,20,302320000,3
212,18,VALENCIA,19,302400000,1
212,18,HAIFA,16,51300000,1
211,18,VALENCIA,19,302040000,1
210,18,HAIFA,17,55320000,2
180,18,PORT SAID,16,97080000,1
168,18,ALEXANDRIA,12,449018182,11
167,18,ALEXANDRIA,12,451194545,22
166,18,ALEXANDRIA,13,454800000,2
166,18,ALEXANDRIA,12,453729231,13
236,17,HAIFA,13,14964000,5
236,17,HAIFA,12,14544000,5
235,17,HAIFA,12,13800000,1
230,17,HAIFA,10,26880000,2
229,17,HAIFA,10,30060000,1
228,17,ISKENDERUN,14,60900000,1
228,17,DAMIETTA,13,47840286,14
227,17,DAMIETTA,13,46336000,3
220,17,VALENCIA,19,315300000,1
219,17,VALENCIA,19,315060000,1
214,17,GEMLIK,12,216060000,3
213,17,HAIFA,16,50424000,5
188,17,PORT SAID,10,117076364,11
187,17,PORT SAID,10,118140000,1
187,17,PORT SAID,9,120780000,1
186,17,PORT SAID,10,121770000,2
185,17,PORT SAID,15,86571429,7
184,17,PORT SAID,15,87660000,1
171,17,ALEXANDRIA,13,441060000,5
170,17,ALEXANDRIA,13,441780000,5
170,17,ALEXANDRIA,12,442785000,4
169,17,ALEXANDRIA,12,445836923,13
169,17,ALEXANDRIA,9,147720000,1
168,17,ALEXANDRIA,12,447690000,6
168,17,ALEXANDRIA,8,150780000,1
235,16,HAIFA,13,12540000,5
235,16,HAIFA,12,12245455,11
232,16,HAIFA,10,18865000,24
231,16,HAIFA,10,21090000,2
227,16,DAMIETTA,13,44621714,14
225,16,VALENCIA,19,323340000,2
224,16,VALENCIA,20,321840000,3
224,16,VALENCIA,19,322671429,7
223,16,VALENCIA,20,320838000,10
222,16,VALENCIA,20,319560000,6
222,16,HAIFA,17,32820000,1
220,16,HAIFA,17,37133333,9
219,16,HAIFA,17,38850000,4
214,16,GEMLIK,13,218280000,1
214,16,GEMLIK,12,218232000,5
214,16,GEMLIK,11,218940000,1
206,16,PORT SAID,11,95280000,1
173,16,ALEXANDRIA,13,435510000,6
173,16,ALEXANDRIA,12,434820000,3
172,16,ALEXANDRIA,13,437365000,12
171,16,CEUTA,9,528660000,1
171,16,ALEXANDRIA,13,439950000,12
110,16,BARCELONA,13,513540000,1
235,15,HAIFA,13,9646667,9
235,15,HAIFA,12,10177500,8
234,15,HAIFA,10,12211429,21
234,15,HAIFA,9,11520000,1
233,15,HAIFA,10,15077500,24
232,15,ISKENDERUN,4,179820000,1
232,15,ISKENDERUN,3,178020000,1
232,15,ISKENDERUN,2,179227500,8
232,15,ISKENDERUN,1,179920000,3
232,15,HAIFA,10,17040000,1
231,15,ISKENDERUN,9,765000000,1
231,15,ISKENDERUN,4,184230000,2
231,15,ISKENDERUN,3,194670000,12
231,15,ISKENDERUN,2,198181463,41
231,15,ISKENDERUN,1,192101143,35
231,15,ISKENDERUN,0,190240000,3
230,15,VALENCIA,19,331650000,2
230,15,ISKENDERUN,9,767340000,1
230,15,ISKENDERUN,2,204430000,6
230,15,ISKENDERUN,1,204900000,1
229,15,VALENCIA,19,331110000,2
227,15,VALENCIA,19,327020000,3
227,15,HAIFA,16,23957143,7
227,15,DAMIETTA,13,42847429,7
226,15,VALENCIA,19,325748571,7
226,15,HAIFA,16,25632000,10
226,15,DAMIETTA,13,41337538,13
225,15,VALENCIA,19,324144000,10
225,15,HAIFA,16,27386667,9
224,15,HAIFA,17,29280000,2
224,15,HAIFA,16,29297143,7
223,15,HAIFA,16,30768000,5
215,15,GEMLIK,12,221425714,7
214,15,GEMLIK,13,220020000,1
214,15,GEMLIK,12,219792000,5
194,15,PORT SAID,11,97909091,11
174,15,ALEXANDRIA,12,431930000,18
173,15,CEUTA,8,536460000,1
173,15,ALEXANDRIA,12,433900000,9
236,14,HAIFA,12,4440000,2
236,14,HAIFA,10,5400000,5
